addr,amount,id,lat,lng,name,notice,tel,testkit,updatedAt,max
臺北市信義區虎林街145號,497,5901173738,25.03959,121.5767,尚頤中西藥局,無,(02)27253818,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市信義區永吉路520號,46,5901173845,25.04521,121.5804,躍獅永吉藥局,發放快篩時間為 9:30-10:30 (39人次) 20:30-21:30 (39人次) 星期日停發,(02)27658924,羅氏家用新冠病毒抗原自我檢測套組,1651967552,0
臺北市信義區忠孝東路5段778號(實際營業地址:1樓),419,5901173854,25.0434,121.5816,杏一後山埤藥局,實名制快篩14:30開放排隊/14:55發放號碼牌,(02)27274357,羅氏家用新冠病毒抗原自我檢測套組,1654703162,0
臺北市信義區光復南路417之8號,820,5901173934,25.03682,121.5577,躍獅光復藥局,下午1點開始販售,(02)87862307,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市信義區松德路128號,618,5901173943,25.03734,121.5745,躍獅興雅藥局,14:00-15:00販賣實名制快篩(含兒童快篩領用)，週日無販售;,(02)87808429,羅氏家用新冠病毒抗原自我檢測套組,1655080775,0
臺北市信義區忠孝東路5段524巷1弄16號1樓,472,5901173961,25.04133,121.5802,北一忠孝藥局,無,(02)23464588,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市信義區松仁路240巷13號1樓,514,5901174039,25.02454,121.5691,日安藥局,販售實名制快篩請自備五百元不找零，每天上午十點半開始販售;,(02)27203775,羅氏家用新冠病毒抗原自我檢測套組,1678523252,0
臺北市中正區濟南路2段45－1號1樓,549,5901180126,25.0406,121.5305,民生藥局,8/7,(02)23416470,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區衡陽路32號1樓,549,5901180215,25.04221,121.5126,上海聯合藥局,無,(02)23117744,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區汀州路3段121號,584,5901180224,25.01654,121.5303,中心藥局,快篩實名制目前0-6歲兒童，第七輪(1月份)可免費領取一盒;65歲以上，第五輪(1月份)可免費領取一盒,(02)23689889,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區中華路2段43號,939,5901183323,25.03508,121.5064,和平藥局,正常做業,(02)23755303,羅氏家用新冠病毒抗原自我檢測套組,1678895552,0
臺北市中正區汀州路2段212號,462,5901183510,25.02236,121.5237,怡誠藥局,無,(02)23626905,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區汀州路2段232號,545,5901183645,25.02189,121.5243,大愛生活藥局,下午14:30開始發放快篩(不發號碼牌直接買)~~不要太早開始排隊啊啊啊啊,(02)23661155,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區中華路2段315巷1號,548,5901184080,25.02795,121.5062,活力健康藥妝藥局,快篩每日09:30-21:00  週日1200:21:00,(02)23392625,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區南昌路1段143號,451,5901184106,25.02953,121.5186,信康藥局,無,(02)23961979,羅氏家用新冠病毒抗原自我檢測套組,1677559112,0
臺北市中正區襄陽路13之5號、15號,568,5901184473,25.04349,121.5155,中力藥局,實名制快篩 販售時間:週一到週五09:30~18:00 .週末.例假日 09:30~17:00,(02)23313768,羅氏家用新冠病毒抗原自我檢測套組,1665968882,0
臺北市中正區金華街18之6號1樓,475,5901184535,25.03175,121.5202,桐心藥局,無,(02)23581663,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中正區南昌路1段81號,471,5901184606,25.03057,121.5178,躍獅南寧藥局,上午10點售實名制快篩,(02)23967072,羅氏家用新冠病毒抗原自我檢測套組,1666183114,0
臺北市中正區金山南路1段108之1號(1樓),554,5901184633,25.03538,121.5273,躍獅東門藥局,販售時間:早上9點~下午1點,(02)23920339,羅氏家用新冠病毒抗原自我檢測套組,1677296642,0
臺北市中正區武昌街1段29號1樓,549,5901184713,25.04416,121.5121,建祥武昌藥局,快篩領取時間  周一至周五 早上09:40  周末例假日 早上10:10,(02)23314038,羅氏家用新冠病毒抗原自我檢測套組,1671724352,0
臺北市萬華區長泰街36號1樓,649,5901190177,25.02336,121.5007,信昌藥局,無,(02)23054898,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市萬華區貴陽街2段148號,427,5901193105,25.04017,121.5016,安誠貴陽藥局,無,(02)23812190,羅氏家用新冠病毒抗原自我檢測套組,1678527152,0
臺北市萬華區青年路44號,570,5901193196,25.0255,121.5042,青年宏越藥局,快篩六日不販售，禮拜一~五下午2:30-3:30，現場排隊,(02)23011037,羅氏家用新冠病毒抗原自我檢測套組,1671205952,0
臺北市萬華區萬大路426號,534,5901193301,25.02096,121.4981,富安藥局,無,(02)23377878,羅氏家用新冠病毒抗原自我檢測套組,1681468952,0
臺北市文山區景文街125號,156,5901200141,24.99033,121.5412,景美藥局,無,(02)29335741,羅氏家用新冠病毒抗原自我檢測套組,1652500564,0
臺北市文山區興隆路4段64號,966,5901201568,24.98514,121.5613,康宜庭生活藥局,無,(02)29385363,羅氏家用新冠病毒抗原自我檢測套組,1677569552,0
臺北市文山區興隆路2段95巷3號,553,5901201826,24.99952,121.547,舒博威藥局,早上8:30開始販售,(02)29306805,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市文山區羅斯福路5段261號,434,5901202627,25.00115,121.5395,杏隆藥局,無,(02)29313151,羅氏家用新冠病毒抗原自我檢測套組,1679586752,0
臺北市文山區木新路2段275號,457,5901202752,24.98292,121.566,躍獅奕新藥局,無,(02)22340378,羅氏家用新冠病毒抗原自我檢測套組,1682555612,0
臺北市文山區保儀路7號,514,5901202789,24.98872,121.5686,宜康藥局,快篩發售時間星期一至五13:30-17:00 售完為止,(02)86619862,羅氏家用新冠病毒抗原自我檢測套組,1676476352,0
臺北市文山區羅斯福路5段218巷15號,519,5901202949,25.00203,121.538,萬隆大藥局,9:00~22:30,(02)29334580,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市文山區景興路165號,470,5901203179,24.99346,121.5447,健安藥局,周一到周六.下午三點開賣實名制快篩.現場排隊不發號碼牌,(02)29323757,羅氏家用新冠病毒抗原自我檢測套組,1657813322,0
臺北市文山區興隆路3段16號(實際營業地址:1樓),430,5901203204,25.00062,121.5549,躍獅新芳藥局,無,(02)29308172,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市文山區指南路1段28號,526,5901203268,24.98756,121.5695,躍獅木柵藥局,營業時間:0800-2100,(02)86617752,羅氏家用新冠病毒抗原自我檢測套組,1676079782,0
臺北市文山區興隆路2段133號1樓,80,5901203482,25.00011,121.5481,健康家藥局,實名制快篩下午一點開始販售，5/14~15店休,(02)29330858,羅氏家用新冠病毒抗原自我檢測套組,1655135822,0
高雄市鹽埕區教仁里瀨南街133號,419,5902010132,22.62472,120.2823,宏恩藥局,5/10 10:30貨到開始販售 星期一至星期六10:30貨到開始販售，星期日14:00貨到開始販售,(07)5211318,羅氏家用新冠病毒抗原自我檢測套組,1656462814,0
高雄市左營區榮德街177號,363,5902032450,22.68359,120.3205,可達藥局,營業時間週一至週五早上9:00到12:30，下午1:30到6:00;週末、國定假日休息,(07)3420182,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市苓雅區武廟路142之1號,510,5902085344,22.63125,120.3276,意祥藥局,藥局販售口罩時間，依藥局門口公告時間為主(售完為止),(07)7224835,羅氏家用新冠病毒抗原自我檢測套組,1675852112,0
高雄市苓雅區和平一路143之7號,485,5902085371,22.62331,120.3205,加和藥局,快篩每日10點販售，勿再來電詢問;星期天不販售;,(07)7219332,羅氏家用新冠病毒抗原自我檢測套組,1681833152,0
高雄市小港區桂陽路40號,356,5902111670,22.58194,120.3575,桂林活力藥師藥局,營業日09:00發放實名制快篩號碼牌.售完為止,(07)7931248,羅氏家用新冠病毒抗原自我檢測套組,1655363762,0
臺中市豐原區中正路295號1樓,418,5903010510,24.25142,120.7159,安德豐原藥局,無,(04)25200733,羅氏家用新冠病毒抗原自我檢測套組,1670204672,0
臺中市大甲區三民路132－2號,780,5903030012,24.34851,120.622,康好藥局,每天早上8-12點.下午14:30至售完為止.星期四不銷售. 星期日只銷售前日剩餘口罩,(04)26802149,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大甲區順天路129號1樓,473,5903030067,24.3446,120.622,甲尚藥局,實名制 快篩 早0800 開賣,(04)26760885,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大甲區德興路68號,463,5903030165,24.35089,120.6233,民和藥局,實名制快篩販售時間:早上8點到中午12點;周日公休;,(04)26871212,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市清水區中華路525號,584,5903040072,24.27605,120.5718,碧綠谷藥局,09:30發放快篩.星期日休息.癌症諮詢.慢箋領藥.長照特約.更年期.糖尿病.戒菸諮詢.孕期保健.小兒營養,(04)26281151,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市沙鹿區鎮南路2段234號,434,5903050069,24.22394,120.5689,進騰藥局,營業時間8:00-22:00,(04)26314418,羅氏家用新冠病毒抗原自我檢測套組,1677467822,0
臺中市沙鹿區北勢東路509之7號1樓,484,5903050103,24.22526,120.576,北勢進騰藥局,營業時間12:00-22:00，每日12:00販售實名制快篩,(04)26330893,羅氏家用新冠病毒抗原自我檢測套組,1678169792,0
臺中市沙鹿區星河路12－1號1樓,521,5903050256,24.25208,120.5679,大安心藥局,每日0900開始販售，周日也有販售;   **可調劑醫院/牙科/診所處方**,(04)26620082,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市后里區四村路78號,439,5903070025,24.30469,120.7129,得安藥局,無,(04)25585333,羅氏家用新冠病毒抗原自我檢測套組,1675757792,0
臺中市后里區文明路133號1樓,506,5903070105,24.30682,120.7164,后里藥局,無,(04)25590119,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市后里區甲后路一段253號1樓,382,5903070141,24.30906,120.727,甲后藥局,無,(04)25585273,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市潭子區中山路2段491號,405,5903090125,24.21594,120.7051,愛生藥師藥局,早上8:40開始發放實名制快篩，星期日休息暫停發放,(04)25321819,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市潭子區中山路1段43－1號,444,5903090143,24.19138,120.7023,佳福藥局,每日中午12:00至下午3:00休息，星期六公休，營業日上午8:00快篩試劑開賣,(04)25332982,羅氏家用新冠病毒抗原自我檢測套組,1655254922,0
臺中市大雅區永和路48號1樓,421,5903100171,24.20971,120.6301,光田健保藥局,周一到五8:30~21:30，周六日9:00~21:00,(04)25663077,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大雅區中清路四段31、33、35號1樓,634,5903100180,24.22615,120.6448,杏一大雅中清藥局,歡迎領取快篩1份500元，可手開收據，無發票;04-25601791,(04)25601791,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市烏日區中華路583號,376,5903150019,24.10755,120.6342,統元藥局,(每周六店休)快篩販售時間:早上9:00至12:00 或(售完即止),(04)23377588,羅氏家用新冠病毒抗原自我檢測套組,1676259932,0
臺中市大肚區沙田路二段634號,822,5903160088,24.15084,120.5455,必安藥局,無,(04)26992116,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市霧峰區四德路556號1樓,924,5903180053,24.06008,120.6648,皇昇藥局,無,(04)23397749,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市太平區育賢路107號、109號,738,5903190335,24.15768,120.7219,育賢德侑藥局,實名制快篩販售時間:星期一~星期日 早上8:30點開賣(售完為止),(04)23920696,羅氏家用新冠病毒抗原自我檢測套組,1681401152,0
臺中市太平區新興路28號1樓,455,5903190728,24.15916,120.7124,太平瑞昌藥局,快篩早上09:30 開賣 12:00停止販售,(04)23956319,羅氏家用新冠病毒抗原自我檢測套組,1664937692,0
臺中市大里區成功路515號1樓,355,5903200121,24.09071,120.7032,弘佑藥局,實名制快篩販售中;星期天公休,(04)24911234,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大里區東榮路8號,400,5903200621,24.1102,120.6893,德芳東榮藥局,快篩販售時間:下午3點~6點，現場排隊，完售即停,(04)24863898,羅氏家用新冠病毒抗原自我檢測套組,1680402632,0
臺中市大里區日新路342號1樓,440,5903200649,24.11528,120.6925,躍獅日新藥局,每日9:00代售快篩(星期日公休)(週六到17:30),(04)24822345,羅氏家用新冠病毒抗原自我檢測套組,1677502322,0
臺中市大里區成功路535－3號1樓,496,5903200658,24.0913,120.7033,德芳成功藥局,快篩販售時間:下午3點~6點,(04)24920298,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大里區國光路二段411號1樓,467,5903200738,24.10921,120.6796,杏一大里國光藥局,周一至周六16:00販售，售完為止，周日及補假日人力不足不販售,(04)24071492,羅氏家用新冠病毒抗原自我檢測套組,1677365552,0
臺中市東區旱溪東路1段297號1樓,443,5903230094,24.13481,120.7009,平祐健保藥局,早上九點開始販售!週日公休!,(04)22113898,羅氏家用新冠病毒抗原自我檢測套組,1681833152,0
臺中市東區樂業路395號1樓,458,5903230183,24.138,120.7051,恒生藥局,無,(04)22135179,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西區中美街305號1樓,555,5903240152,24.14977,120.6601,陽光藥局,無,(04)23020711,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西區美村路一段681、683號1樓,517,5903240410,24.13545,120.6618,德芳美村藥局,周一至週五下午3點~6點,(04)23782848,羅氏家用新冠病毒抗原自我檢測套組,1669305152,0
臺中市西區五權路97－1號1樓,426,5903240447,24.14626,120.6717,大樹五權藥局,無,(04)22022910,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南區國光路241號1樓,388,5903250505,24.12676,120.6794,心安藥局,19:00-21:00開賣  賣完為止!,(04)22858773,羅氏家用新冠病毒抗原自我檢測套組,1659368763,0
臺中市南區學府路160號1樓,395,5903250658,24.12909,120.6742,田園藥局,每週三公休;,(04)22220605,羅氏家用新冠病毒抗原自我檢測套組,1664465672,0
臺中市北區進化北路366號1樓,497,5903260163,24.16333,120.6806,康甫藥師藥局,有關口罩販售:周一至周六早上9:30發號碼牌，下午3:00過後發售口罩;周日休息;,(04)22366682,羅氏家用新冠病毒抗原自我檢測套組,1677129932,0
臺中市北區北平路二段128號1樓,523,5903260476,24.17124,120.6774,康媞藥局,無,(04)22925388,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市北區五權路261號1樓,526,5903260798,24.15097,120.6767,光恒藥局,無,(04)22068638,羅氏家用新冠病毒抗原自我檢測套組,1671205952,0
臺中市西屯區惠來路二段236－1號,477,5903270847,24.16318,120.6421,分子藥局,發放時間週一至週日早上10點起售完為止,(04)22513080,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區文心路三段532號1樓,568,5903270936,24.17267,120.6659,新元藥局,4/2-4/5清明假期公休，請電洽04-23121383,(04)23121383,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區西屯路三段166－65號1樓,468,5903271031,24.19035,120.6129,美十樂中科藥局,醫事人員卡片損壞，暫時無法販賣快篩,(04)24610219,羅氏家用新冠病毒抗原自我檢測套組,1652355306,0
臺中市西屯區漢成四街8號1樓,424,5903271157,24.17026,120.6652,富康家健保藥局,無,(04)23174741,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
